BasketType,x,y
S,-74.00921836,40.71742693
S,-73.93691183,40.80183732
S,-74.00831154,40.72249984
S,-73.94387618,40.81560006
S,-73.9404075,40.79998378
S,-73.94369116,40.78928246
S,-74.00908991,40.71808157
S,-74.00792425,40.72278112
S,-73.93639174,40.80326116
S,-73.93966342,40.80099219
B,-74.00087547,40.71711679
S,-73.94864827,40.78929094
S,-73.94328998,40.81535726
S,-73.94036922,40.78953047
S,-73.9409002,40.79985606
S,-74.00795492,40.72246886
S,-73.94447158,40.78392194
S,-73.93687904,40.80264773
S,-74.00106151,40.71685187
S,-74.00869084,40.7183359
S,-73.94889905,40.78902556
S,-73.9391676,40.79949207
H,-74.01108776,40.71650233
S,-73.94318185,40.78489957
S,-73.93847007,40.79967405
S,-74.00901134,40.71849283
S,-73.93753707,40.80176245
S,-73.94816574,40.81462087
S,-73.94914548,40.79078676
S,-73.94192009,40.80060872
S,-74.00897205,40.71880845
S,-74.00957263,40.72224999
S,-73.94363057,40.78509799
S,-73.94992116,40.81149802
S,-73.93529533,40.79968618
S,-74.00165493,40.7155436
S,-73.94748971,40.79299949
S,-73.94073453,40.82414059
S,-74.00861037,40.71881673
S,-74.00996449,40.72197172
S,-73.94147074,40.813672
S,-73.94046442,40.80049348
S,-73.93737826,40.80120394
S,-74.0018503,40.71520381
S,-73.94583355,40.79516302
S,-74.00962475,40.72194784
S,-73.94390413,40.79884001
B,-74.00866246,40.72046492
S,-73.93628927,40.80627017
S,-73.94407527,40.78376743
S,-73.94795657,40.79531206
S,-74.00831206,40.72042722
S,-73.94286109,40.79933168
S,-74.00866608,40.72077583
S,-73.93146484,40.79700858
S,-73.93842486,40.80327674
B,-74.0099581,40.72022713
S,-74.00192933,40.71567424
S,-73.94566681,40.7991908
S,-73.95037206,40.79207066
S,-73.93749692,40.81911729
S,-73.94479103,40.79971657
S,-74.0085465,40.72120315
S,-73.93202423,40.79694727
S,-73.93718476,40.80501825
S,-73.93955272,40.82583312
S,-74.00583748,40.71445294
S,-73.94941361,40.79333329
S,-74.00851809,40.72147715
S,-73.9436226,40.79925457
S,-73.93696404,40.80527101
S,-73.94918203,40.7936362
S,-74.00842567,40.71976881
S,-73.93229418,40.79655077
S,-73.93586437,40.8204955
S,-74.00843915,40.72183255
S,-73.93765964,40.80377992
S,-74.00838638,40.72006817
S,-73.93192595,40.79636757
S,-74.00837201,40.72213032
S,-73.93817976,40.80367305
H,-74.00246104,40.71598154
S,-73.95073211,40.79227298
S,-73.93285904,40.79512577
S,-74.00802374,40.72208996
S,-74.00885497,40.71945961
S,-73.93797371,40.80392189
S,-73.93797131,40.82790527
S,-73.93346902,40.7949958
S,-73.95134981,40.79369353
S,-73.9433872,40.79585364
S,-73.93633077,40.82069536
S,-74.0094889,40.72457906
S,-73.93937401,40.82603883
S,-73.9378437,40.80354057
S,-73.9399528,40.80111499
S,-74.008482,40.71942476
S,-73.93907917,40.82647043
S,-73.95030863,40.79290944
S,-73.94237073,40.79787009
S,-73.93326277,40.79527803
S,-74.00980833,40.72292276
S,-74.0028146,40.71613075
S,-73.93811725,40.80315871
S,-74.00843179,40.71901289
S,-73.93558082,40.82166874
S,-73.93945273,40.82770297
S,-73.94517433,40.79987608
S,-73.93392211,40.7943329
S,-73.94982417,40.79348827
S,-73.94096681,40.82557451
S,-74.00947336,40.72291329
S,-73.93829101,40.80288431
S,-74.0022702,40.71625011
S,-73.93586638,40.82132288
S,-73.93821119,40.8181079
S,-74.01032342,40.71822977
S,-73.94139819,40.82279689
S,-73.94505619,40.7993174
S,-73.93415706,40.79397408
S,-73.93949565,40.80126455
S,-73.94224394,40.82312841
S,-74.0023434,40.7166828
S,-74.01040673,40.7179248
S,-73.94272108,40.7855522
S,-73.9384192,40.8178619
S,-73.93743248,40.79286743
S,-74.00952404,40.72263541
S,-73.9445624,40.80000038
S,-73.94158793,40.82249508
S,-73.93862969,40.80304857
S,-73.93830836,40.79243906
S,-74.00970107,40.72359743
S,-74.00972134,40.72157949
S,-73.94250198,40.78668702
S,-74.00902327,40.71627991
S,-73.93865131,40.81749746
S,-73.94463157,40.80057743
S,-73.93778759,40.80138263
S,-73.9375829,40.79344891
S,-74.0100569,40.72162858
S,-73.94132519,40.78829708
S,-74.0109903,40.71685
S,-74.00932318,40.7235717
S,-73.93655724,40.82455685
S,-73.93785169,40.79304368
S,-73.94255573,40.78590119
S,-74.01015516,40.72128581
S,-73.9387644,40.8022779
S,-73.93609242,40.82108672
S,-73.93601608,40.79554412
S,-73.93797602,40.82270752
B,-74.0056623,40.71749495
S,-73.95152846,40.79343159
S,-73.94289015,40.80233189
H,-74.01092688,40.71704896
S,-74.00979601,40.72127954
S,-73.93888792,40.8026775
S,-73.93561903,40.79533862
S,-73.93560355,40.82087991
S,-73.95198454,40.79280327
S,-73.94492797,40.80022329
S,-74.00804315,40.71730383
S,-73.93822179,40.82233084
B,-74.00384164,40.71980839
S,-73.93577945,40.79513515
S,-73.93910079,40.80243096
S,-74.00983551,40.72087182
S,-73.93852886,40.82161064
S,-73.94817626,40.7957796
S,-74.00770543,40.71714409
S,-73.93606522,40.79477874
S,-73.9390199,40.80188658
S,-74.00988441,40.7206061
S,-74.0026083,40.71881578
S,-73.93873361,40.82255168
S,-73.93573695,40.79592813
S,-73.94668228,40.8000128
S,-74.00846124,40.71678487
S,-73.93979797,40.80141628
S,-74.01033965,40.72026801
S,-73.93479322,40.7964733
S,-73.94639818,40.80040215
B,-74.00360938,40.717639
S,-73.93842483,40.82208887
S,-74.00812307,40.71661554
S,-73.93339174,40.7983436
S,-73.94616437,40.8007721
S,-74.01010865,40.71930632
S,-74.00900298,40.71596888
S,-73.93912856,40.8168727
H,-73.94685019,40.7996896
S,-73.93893633,40.82229759
S,-74.00212736,40.71692674
S,-73.93410127,40.79812219
S,-73.94863994,40.79517119
S,-74.01053462,40.71895786
H,-73.94198875,40.82304012
S,-73.93898391,40.80773581
S,-73.94737016,40.79617853
S,-73.93372273,40.79459489
S,-74.01005323,40.71956718
S,-74.00938386,40.71611225
S,-73.93645649,40.82566935
S,-74.00184631,40.71728239
S,-73.93905162,40.80826051
S,-73.94770711,40.79639523
S,-73.93879238,40.82131794
H,-73.94162949,40.82288181
S,-73.93238226,40.79574201
S,-74.01036231,40.71998602
S,-74.00857185,40.71603962
S,-73.94356963,40.79627869
S,-73.93917656,40.80747797
S,-73.93459996,40.79752207
S,-73.93750383,40.8233412
H,-74.01016728,40.71891677
S,-74.00130848,40.71733136
H,-73.94183017,40.82257556
S,-74.008739,40.71580701
S,-73.93429175,40.79790512
S,-73.94546919,40.79673339
S,-73.9389773,40.8106525
H,-74.01052891,40.71865009
S,-73.93387643,40.79771987
S,-74.00162336,40.71750401
S,-73.93687676,40.82417497
S,-74.00736255,40.71597448
S,-73.94223235,40.82276634
S,-73.9425121,40.79420633
S,-73.9341574,40.79731396
S,-74.00702438,40.71580515
S,-73.93989499,40.80940143
S,-73.94290974,40.79437501
S,-74.01021693,40.71861207
S,-73.93531107,40.79579746
S,-73.93776303,40.82294008
S,-74.00093036,40.71775191
S,-73.95118755,40.79163599
S,-73.93967452,40.80966334
S,-74.00684768,40.71604139
B,-74.00654804,40.71442199
S,-73.93507569,40.79603917
H,-73.94264004,40.79475735
S,-73.93704749,40.82397344
S,-74.00124601,40.71789801
S,-73.94055875,40.79975027
S,-73.94159929,40.79889031
S,-73.93921634,40.81022451
S,-74.00762034,40.71562122
S,-74.01058085,40.71729894
S,-73.93501752,40.79691587
S,-73.93828514,40.82318328
S,-73.94485838,40.82091044
S,-74.00778035,40.71538868
S,-74.01060702,40.71697068
S,-73.93550096,40.7962367
S,-73.93855341,40.80827608
S,-73.93848786,40.82292919
S,-73.94613375,40.82064303
S,-74.00746375,40.71522726
S,-73.94065465,40.79336931
B,-74.00939008,40.71571837
S,-73.94401693,40.79562004
S,-73.94027735,40.79323142
S,-73.93782859,40.82379482
S,-73.94543312,40.82082039
S,-73.94094225,40.80568378
S,-74.00728705,40.7154635
S,-73.94421319,40.79536652
S,-73.93890349,40.79509637
S,-74.0023313,40.71912265
S,-73.93803132,40.82353264
S,-73.94588995,40.82016869
S,-74.00677308,40.71671747
S,-73.94676324,40.79763334
H,-74.01046672,40.71756587
S,-73.93992106,40.79438895
S,-73.93736161,40.82441816
S,-73.95015186,40.7923627
S,-73.94535366,40.82030313
S,-74.00605114,40.71420691
S,-73.94037425,40.79373531
S,-73.9470814,40.79659953
S,-74.00778725,40.71757684
S,-74.00227359,40.7186551
S,-73.93758031,40.82416003
S,-74.00930936,40.71682035
H,-73.94799028,40.79813787
S,-73.94579235,40.81968008
S,-73.93987325,40.79381571
S,-73.95154634,40.79033904
S,-74.00749064,40.71747877
S,-73.93954785,40.79426451
H,-73.94820239,40.79786763
S,-74.0027805,40.71859137
S,-73.93710234,40.82480713
S,-74.00897038,40.71668168
S,-73.94362348,40.82087318
S,-74.00646918,40.72056855
S,-73.93814456,40.79605186
S,-74.00863794,40.71654862
H,-73.94880713,40.79708666
S,-74.00506029,40.72143036
S,-74.00247007,40.71845559
S,-73.93689988,40.82503372
S,-73.94250271,40.82236384
S,-73.93838417,40.79650606
S,-74.00829977,40.71637929
S,-73.95145163,40.79128251
S,-73.94725607,40.79699107
S,-74.00653919,40.72028705
S,-74.0028182,40.71802875
H,-73.9420128,40.8180899
S,-73.93756596,40.79765498
S,-73.94231241,40.8219742
S,-73.93925245,40.82569549
S,-74.00935282,40.71640109
S,-74.00309901,40.71819317
S,-73.94661694,40.79721869
S,-74.006146,40.71463161
S,-73.93768728,40.79677926
S,-73.94304032,40.82094646
S,-74.00365944,40.72008733
S,-74.00299157,40.71785663
S,-73.93718483,40.79747994
S,-74.00568252,40.71517368
S,-73.94197968,40.79858868
S,-73.93746727,40.79706395
S,-74.00419422,40.7199764
S,-73.9421153,40.82219378
S,-74.00594549,40.71486948
S,-74.00328899,40.7179827
S,-73.94127187,40.79874931
S,-73.93690311,40.7984869
S,-74.00378177,40.71419749
S,-74.00400791,40.72020846
S,-73.93839339,40.82612621
S,-73.94322408,40.8206964
S,-74.00328065,40.71746443
S,-73.93653921,40.79831239
S,-74.00362161,40.71405957
S,-74.00478102,40.71866343
S,-73.94024516,40.80071288
S,-73.93672519,40.79812785
S,-74.00386847,40.71393824
S,-73.94315704,40.82150157
S,-74.00457983,40.71889596
S,-74.00427397,40.71632678
S,-73.93784555,40.79722743
S,-73.93626698,40.79450822
S,-74.00348385,40.71431877
S,-73.95178299,40.7930684
H,-73.94224395,40.8177822
S,-73.93856508,40.82951853
S,-73.93711403,40.79825444
S,-74.01068737,40.71669995
S,-73.94271475,40.82212591
S,-73.93209093,40.79613672
S,-74.01180988,40.72039744
S,-74.00914419,40.71583901
S,-74.00588045,40.71786491
S,-73.9373651,40.7978824
S,-73.9380402,40.79280347
S,-73.93758969,40.82912195
S,-74.00549998,40.71770818
S,-73.94257305,40.82158671
S,-73.93382107,40.79852428
S,-74.00505403,40.71592735
S,-73.94537103,40.79582767
S,-74.00346824,40.71725944
S,-74.00129812,40.71874267
S,-73.9372159,40.82895078
S,-73.94295941,40.82175163
S,-73.94352503,40.80209997
S,-74.01158517,40.72173247
S,-74.00376278,40.71740542
S,-74.00456881,40.71646598
S,-73.93738608,40.82939614
S,-73.94277186,40.82132047
S,-73.94354539,40.79836827
S,-74.00875541,40.71801614
S,-74.0037715,40.7169036
S,-73.93873144,40.82907956
S,-74.01188764,40.72015076
S,-73.94467193,40.79676424
S,-73.94340506,40.8211165
S,-74.0040864,40.71705357
S,-73.9388498,40.82874841
S,-73.95241847,40.78929044
S,-73.94570133,40.79545046
H,-74.00826477,40.71521283
S,-74.01205518,40.71916842
S,-73.93971385,40.82120433
S,-73.93808,40.82846915
H,-74.01090215,40.71736598
H,-73.94247402,40.81747979
S,-73.94405366,40.80072893
S,-73.94122959,40.80530213
S,-74.00426581,40.71683762
S,-73.93788817,40.82869327
S,-73.94376895,40.80110091
S,-73.93921734,40.82097543
S,-74.00523517,40.71570331
S,-73.9374935,40.8285427
S,-73.94360867,40.80132229
S,-74.00546934,40.71542539
S,-73.93768525,40.8282886
S,-73.94037786,40.8203283
S,-74.01218058,40.71699126
S,-73.94085449,40.80514179
S,-73.94333984,40.80171031
S,-74.00684096,40.72060323
S,-73.93832319,40.82806651
S,-74.00718096,40.71619912
S,-74.01198323,40.71688118
S,-73.94398756,40.80144331
S,-74.00676199,40.7183066
S,-73.93966386,40.8203557
S,-73.94197844,40.80360209
S,-73.9381497,40.82768374
S,-74.00651452,40.71703258
S,-73.93916044,40.82809704
S,-73.94848542,40.78677112
S,-73.94014879,40.82056523
S,-73.94135082,40.80452526
S,-73.93853914,40.82784073
S,-73.93699395,40.81974906
S,-73.93941062,40.82072537
S,-74.00597309,40.7170874
S,-73.93886443,40.82667139
S,-73.94183271,40.80387425
H,-74.00636727,40.71436417
S,-73.94646228,40.81994771
S,-74.00520386,40.71810071
S,-73.93840458,40.82729308
S,-73.93789894,40.80441008
S,-73.93470045,40.81710659
S,-74.00973507,40.72330144
S,-74.00555615,40.71825651
S,-73.94626504,40.81904972
S,-73.93860199,40.82703089
S,-74.00939532,40.72326129
S,-73.93584893,40.81552876
S,-74.00503564,40.71828576
S,-73.9413003,40.81907329
S,-74.00077746,40.71838651
S,-73.93761013,40.82696934
S,-73.94076447,40.81885983
S,-73.94163522,40.78713636
S,-74.00545568,40.71845066
S,-74.00033323,40.71779047
S,-73.94011591,40.81974573
S,-74.00536429,40.71892125
S,-73.9451224,40.7869495
S,-73.93798329,40.8267874
S,-73.99994225,40.71778094
S,-73.94925619,40.78788791
S,-73.94062799,40.81994932
S,-74.00053142,40.71754352
S,-74.00497324,40.7191559
S,-73.93851133,40.82652088
S,-73.94512257,40.78661372
S,-73.93733309,40.80416966
S,-73.94032925,40.81947545
S,-74.0001947,40.71743794
S,-73.94445035,40.78752681
S,-73.9482506,40.78706965
S,-73.94272958,40.78639654
S,-73.93898231,40.82721404
S,-74.00051952,40.71819389
S,-73.94106058,40.81933044
S,-73.94631464,40.78890413
S,-74.00532399,40.71924877
S,-73.94399551,40.78813883
S,-74.00018993,40.71796129
S,-73.9396048,40.8274295
S,-74.00427861,40.71927329
S,-73.94057266,40.81910313
S,-73.94781539,40.78688641
S,-74.00073452,40.71796997
S,-73.94418863,40.78787343
S,-73.93876918,40.82744871
S,-74.00500456,40.71960566
S,-73.94023856,40.80288065
S,-73.94300361,40.78526024
S,-73.94203333,40.78732063
S,-73.93923342,40.82682925
S,-74.00105018,40.71811607
S,-74.00478365,40.71622301
S,-73.94008208,40.8031417
S,-73.94374933,40.78851389
S,-73.9398801,40.82710023
S,-74.00409742,40.71951382
S,-73.93871122,40.81089523
S,-73.94180584,40.78769157
S,-73.9400758,40.82684613
S,-74.0034594,40.72033246
S,-73.93733911,40.8128589
S,-73.94353583,40.78876013
S,-73.94153575,40.818702
S,-73.9394521,40.8265873
S,-74.00376081,40.72051327
S,-73.93617042,40.81446717
S,-74.00410658,40.71327772
S,-73.94050573,40.8261778
S,-73.94157754,40.78795465
S,-74.00498798,40.7203688
S,-73.94102859,40.8184887
S,-73.94033004,40.82647164
S,-73.94342922,40.78543344
S,-74.00493076,40.72066777
S,-73.93586387,40.81485493
S,-73.94167753,40.81761252
S,-73.94182709,40.78688934
S,-73.94112559,40.78857552
S,-74.0045804,40.72111453
S,-73.93989493,40.82595673
S,-74.01024181,40.7249089
S,-73.93627552,40.81239533
S,-73.94226748,40.78706255
S,-73.93949483,40.7908981
S,-73.93969245,40.82620408
S,-73.93782521,40.80935621
S,-74.00660521,40.71989982
S,-73.93995323,40.82517431
S,-73.94147508,40.81785861
S,-73.9432698,40.7891236
S,-73.94034649,40.82533525
S,-73.95451718,40.7893037
S,-73.94307844,40.78940354
S,-73.9382687,40.80874291
S,-73.94406915,40.82024861
S,-73.95350108,40.78850647
S,-73.94282683,40.78976784
S,-73.93840435,40.80908384
S,-73.94347608,40.82032645
S,-73.95312076,40.78834152
S,-73.94300903,40.79018718
S,-73.94034721,40.80874098
S,-73.94368812,40.82007235
H,-73.94803307,40.78731656
S,-73.94088271,40.78894591
S,-73.95049484,40.78676826
P,-73.95085014,40.78632576
S,-73.94043839,40.78873818
S,-73.9395116,40.80759736
S,-73.94386137,40.82050459
P,-73.95034701,40.78635148
S,-73.9406544,40.78920858
P,-73.95071569,40.78652775
S,-73.94022484,40.78903456
S,-73.94476845,40.81925019
S,-73.9407812,40.80812094
S,-73.95015922,40.78664497
S,-73.94013912,40.78990772
S,-73.9399476,40.80699953
S,-73.94499206,40.81900823
S,-73.95246729,40.79216489
S,-73.93970691,40.78973486
S,-73.94440823,40.8190842
S,-73.94234961,40.79041703
S,-73.93944565,40.8071081
S,-73.94454274,40.81963998
S,-73.94208675,40.79073597
S,-73.94108075,40.80778449
S,-73.94415224,40.81945989
S,-73.94277444,40.79058427
S,-73.94125097,40.80756641
S,-73.9443191,40.81989003
S,-73.94252635,40.79092568
S,-73.94042505,40.80637952
S,-73.94392849,40.81971128
S,-73.93992321,40.78934317
S,-73.94008633,40.80625647
S,-73.94458975,40.81882604
S,-73.94262398,40.79004262
S,-73.93990724,40.80650187
H,-73.93925124,40.82186195
S,-73.94139857,40.79168206
S,-73.94169992,40.80694646
H,-73.93966917,40.82164485
S,-73.93921612,40.79118356
S,-73.93944407,40.82158231
S,-73.94117418,40.79200361
S,-73.94153832,40.80718353
S,-73.9389848,40.791562
P,-73.94181924,40.80672776
S,-73.9387417,40.79181369
S,-73.93958284,40.81620868
S,-73.94092381,40.79236778
S,-73.94138409,40.7924938
S,-73.9385348,40.79218597
S,-73.94200095,40.81722674
S,-73.93806587,40.79196207
S,-73.94047423,40.79299245
S,-73.94089106,40.79317566
S,-73.94267277,40.79394517
S,-73.94434316,40.79459704
S,-73.94480834,40.79397799
S,-73.94457467,40.79419009
S,-73.94359922,40.79350738
H,-73.94295521,40.79356459
S,-73.94505627,40.79366055
H,-73.94383231,40.79314749
S,-73.94572125,40.7927189
H,-73.94428755,40.79251902
S,-73.94557475,40.7934782
S,-73.94803498,40.79325714
H,-73.94474827,40.79176497
S,-73.9463228,40.79251885
S,-73.94599353,40.79235968
S,-73.94624932,40.79204375
S,-73.94658914,40.79217196
H,-73.94527717,40.79115004
S,-73.9535789,40.7877168
S,-73.95336543,40.78798135
S,-73.95397579,40.78788298
S,-73.95373275,40.78815771
S,-73.94872332,40.7856727
S,-73.94893612,40.78613488
S,-73.94314663,40.78573523
S,-73.94390313,40.78400811
S,-73.94433041,40.78419978
S,-73.94478495,40.78355657
S,-73.94434261,40.78338777
S,-73.95268562,40.78686963
S,-73.94896725,40.78526247
S,-73.94942497,40.78542342
S,-73.95064349,40.78591904
S,-73.95383408,40.78734826
S,-73.95543888,40.78804299
S,-73.95422211,40.78750564
S,-73.94886078,40.79489931
S,-73.94754208,40.79586647
S,-73.94990519,40.79568848
S,-73.94824969,40.79498682
S,-73.95009509,40.795427
S,-73.94961963,40.79605392
S,-74.00804994,40.71507651
S,-73.92371133,40.86465567
H,-73.94153576,40.83109581
S,-73.92643985,40.86114552
H,-74.00768322,40.71491241
S,-73.9238948,40.86414941
S,-73.94059163,40.83454098
S,-73.93565523,40.84898556
S,-73.92446478,40.86512778
S,-73.92703151,40.86057796
S,-74.00186084,40.71903827
S,-73.9240998,40.86527197
S,-73.94257447,40.83234995
S,-73.93478886,40.85041614
S,-73.92493051,40.86657937
S,-73.92752929,40.86069612
S,-73.92945077,40.85046233
H,-73.94079141,40.83913781
H,-73.9189361,40.86468114
S,-73.94209948,40.83296959
H,-74.00255146,40.71555533
S,-73.92728575,40.86081702
S,-73.92777045,40.85270332
S,-73.92529551,40.86642366
P,-73.94217445,40.84268345
S,-73.93260769,40.84863989
S,-73.93867054,40.84283069
S,-73.93528383,40.85015181
S,-73.92587273,40.86628172
S,-73.92815905,40.86012386
S,-73.92799111,40.85239645
S,-73.93139347,40.84972623
S,-73.93580491,40.8416741
S,-73.92625809,40.86610619
S,-73.94242312,40.84212537
S,-73.93999348,40.84031904
S,-73.92652336,40.86703343
H,-73.93740161,40.85276597
S,-73.93171005,40.84988595
S,-73.93728148,40.84223686
S,-73.92847775,40.86002584
S,-73.92683989,40.8667888
S,-73.92835557,40.8512307
S,-73.93543446,40.84984704
S,-73.94280723,40.84300637
S,-73.92872159,40.86653338
S,-73.93165878,40.849319
S,-73.92862929,40.86031846
S,-73.93830893,40.84267784
S,-73.93975467,40.8534724
P,-73.9421931,40.84275684
S,-73.92802141,40.86646924
S,-73.93800288,40.85574629
S,-73.93199502,40.84946382
S,-73.93453905,40.85209475
S,-73.9393845,40.8431347
S,-73.92994856,40.86751887
S,-73.94261666,40.84211339
S,-73.92926228,40.85072425
S,-73.93770862,40.85514921
S,-73.92842873,40.8667316
S,-73.93050989,40.86069103
S,-73.93899407,40.84298449
S,-73.93941465,40.85103941
S,-73.92776733,40.86620213
S,-73.94042951,40.84050775
S,-73.92894493,40.85109615
S,-73.92728917,40.8652976
S,-73.93066339,40.86042143
S,-73.94136796,40.8440331
S,-73.93051453,40.84888064
S,-73.93293589,40.8578791
S,-73.92872817,40.85138703
S,-73.92952829,40.85996289
S,-73.93805592,40.85198473
S,-73.94099554,40.8398773
S,-73.92224181,40.85950211
S,-73.93073844,40.84861784
S,-73.93171083,40.85175126
S,-73.92106776,40.86105402
H,-73.93843362,40.85112284
S,-73.93240375,40.84892284
S,-73.93204421,40.85189458
S,-73.94125627,40.83944088
H,-73.91927392,40.8650413
S,-73.94158419,40.8512129
S,-73.93088749,40.85915027
S,-73.93189326,40.8514613
S,-73.93115433,40.84803668
H,-73.91963701,40.86490456
S,-73.93885906,40.84987407
H,-73.91938559,40.86452266
S,-73.93224862,40.85160091
S,-73.93094617,40.84831283
S,-73.93999114,40.8397101
S,-73.94194572,40.8514431
S,-73.93850541,40.84976942
S,-73.93055,40.85091664
S,-73.93223759,40.8485024
S,-73.94043939,40.83964211
H,-73.91966851,40.86569383
S,-73.93145658,40.85948275
S,-73.94153928,40.85181123
S,-73.9320778,40.84877269
S,-73.93096878,40.8502803
H,-73.9315714,40.85921975
S,-73.92036374,40.86593809
S,-73.93911996,40.8509348
S,-73.9355196,40.84926336
